City,Date,RPM,NOx,CO2,SO2
Mumbai,08-12-2017,0,21.25,0,193.86
Mumbai,09-12-2017,0,18.76,0,0
Mumbai,10-12-2017,0,19.5,0,0
Mumbai,11-12-2017,0,23.32,0,0
Mumbai,12-12-2017,0,31.43,0,0
Mumbai,13-12-2017,0,31.13,0,0
Mumbai,14-12-2017,0,33.7,0,0
Mumbai,15-12-2017,0,35.5,0,0
Mumbai,16-12-2017,0,33.31,0,0
Mumbai,17-12-2017,0,35.3,0,0
Mumbai,18-12-2017,0,57.84,0,0
Mumbai,19-12-2017,0,16.1,0,0
Mumbai,20-12-2017,0,170.9,0,0
Mumbai,21-12-2017,0,129.9,0,0
Mumbai,22-12-2017,0,130.96,0,0
Mumbai,23-12-2017,0,129.7,0,3.62
Mumbai,24-12-2017,0,132.17,0,0
Mumbai,25-12-2017,0,84.58,0,0
Mumbai,26-12-2017,0,76.2,0,0
Mumbai,27-12-2017,0,127,0,0
Mumbai,28-12-2017,0,156.72,0,0
Mumbai,29-12-2017,0,163.79,0,0
Mumbai,30-12-2017,0,146.13,0,0
Mumbai,31-12-2017,0,149.36,0,0
Mumbai,01-01-2018,0,123.48,0.28,0
Mumbai,02-01-2018,0,148.1,1.64,0
Mumbai,03-01-2018,0,115.35,3.64,0
Mumbai,04-01-2018,0,112.87,3.55,0
Mumbai,05-01-2018,0,81.9,2.68,0
Mumbai,06-01-2018,0,111.1,2.97,0
Mumbai,07-01-2018,0,86.45,2.62,0
Mumbai,08-01-2018,0,77.62,2.49,0
Mumbai,09-01-2018,0,71.35,2.14,0
Mumbai,10-01-2018,0,17.5,2.43,0
Mumbai,11-01-2018,0,81.3,2.13,0
Mumbai,12-01-2018,0,84.96,2.16,0
Mumbai,13-01-2018,0,41.92,1.93,0
Mumbai,14-01-2018,0,74,2.12,0
Mumbai,15-01-2018,0,18.92,2.53,0
Mumbai,16-01-2018,0,94.91,1.96,0
Mumbai,17-01-2018,0,83.65,1.46,0
Mumbai,18-01-2018,0,94.41,1.22,0
Mumbai,19-01-2018,0,137.24,1.42,0
Mumbai,20-01-2018,0,79.37,1.16,0
Mumbai,21-01-2018,0,81.58,1.29,0
Mumbai,22-01-2018,0,86.28,1.3,0
Mumbai,23-01-2018,0,28.18,0.83,0
Mumbai,24-01-2018,0,90.98,0.1,0
Mumbai,25-01-2018,0,0,0,0
Mumbai,26-01-2018,0,0,0,0
Mumbai,27-01-2018,0,0,0,0
Mumbai,28-01-2018,0,0,0,0
Mumbai,29-01-2018,0,0,0,0
Mumbai,30-01-2018,0,0,0,0
Mumbai,31-01-2018,0,0,0,0
Mumbai,01-02-2018,0,143.92,1.4,0
Mumbai,02-02-2018,0,94.33,1.3,0
Mumbai,03-02-2018,0,44.52,1.6,0
Mumbai,04-02-2018,0,127.49,1.79,0
Mumbai,05-02-2018,0,11.68,1.59,0
Mumbai,06-02-2018,0,95.36,1.69,0
Mumbai,07-02-2018,0,68.63,1.62,0
Mumbai,08-02-2018,0,62.84,1.6,0
Mumbai,09-02-2018,0,51.4,1.37,0
Mumbai,10-02-2018,0,88.28,1.54,0
Mumbai,11-02-2018,0,41.31,1.33,0
Mumbai,12-02-2018,0,33.95,1.4,0
Mumbai,13-02-2018,0,64.53,1.41,0
Mumbai,14-02-2018,0,93.35,1.5,0
Mumbai,15-02-2018,0,40.8,1.1,0
Mumbai,16-02-2018,0,58.1,0.96,0
Mumbai,17-02-2018,0,51.66,0.99,0
Mumbai,18-02-2018,0,66.3,0.98,0
Mumbai,19-02-2018,0,83.43,1.8,0
Mumbai,20-02-2018,0,57.73,1.18,68.43
Mumbai,21-02-2018,0,51.36,1.2,0
Mumbai,22-02-2018,0,116.57,1.53,0
Mumbai,23-02-2018,0,17.44,1.37,0
Mumbai,24-02-2018,0,195.92,1.55,0
Mumbai,25-02-2018,0,185.1,1.71,0
Mumbai,26-02-2018,0,200.29,1.65,0
Mumbai,27-02-2018,0,271.94,1.81,0
Mumbai,28-02-2018,0,267.6,1.93,0
Mumbai,01-03-2018,0,255.18,1.97,0
Mumbai,02-03-2018,0,119.47,2.7,0
Mumbai,03-03-2018,0,120.64,1.88,0
Mumbai,04-03-2018,0,57.87,1.7,0
Mumbai,05-03-2018,0,74.6,1.7,0
Mumbai,06-03-2018,0,70.27,1.78,0
Mumbai,07-03-2018,0,44.13,1.72,0
Mumbai,08-03-2018,0,14.37,1.73,0
Mumbai,09-03-2018,0,118.72,1.8,0
Mumbai,10-03-2018,0,21.7,1.74,0
Mumbai,11-03-2018,0,76.15,1.86,0
Mumbai,12-03-2018,0,110.99,1.67,0
Mumbai,13-03-2018,0,63.2,1.34,0
Mumbai,14-03-2018,0,33.58,1.26,0
Mumbai,15-03-2018,0,53.56,1.31,0
Mumbai,16-03-2018,0,59.86,1.5,0
Mumbai,17-03-2018,0,58.81,1.48,0
Mumbai,18-03-2018,0,60.39,1.36,0
Mumbai,19-03-2018,0,47.85,1.4,0
Mumbai,20-03-2018,0,50.96,1.44,0
Mumbai,21-03-2018,0,40.9,1.53,0
Mumbai,22-03-2018,0,67.51,1.91,0
Mumbai,23-03-2018,0,80.68,1.72,0
Mumbai,24-03-2018,0,56.4,1.7,0
Mumbai,25-03-2018,0,80.13,1.67,0
Mumbai,26-03-2018,0,67.93,1.66,164.37
Mumbai,27-03-2018,0,38.38,1.5,0
Mumbai,28-03-2018,0,42.56,1.36,0
Mumbai,29-03-2018,0,45.33,1.17,0
Mumbai,30-03-2018,0,59.32,1.11,0
Mumbai,31-03-2018,0,50.75,1.1,0
Mumbai,01-04-2018,0,87.87,1.37,0
Mumbai,02-04-2018,0,62.32,1.27,0
Mumbai,03-04-2018,0,65.69,1.32,0
Mumbai,04-04-2018,0,49.2,1.16,0
Mumbai,05-04-2018,0,62.54,1.23,0
Mumbai,06-04-2018,0,81.13,1.29,0
Mumbai,07-04-2018,0,83.74,1.29,0
Mumbai,08-04-2018,0,98.44,1.44,0
Mumbai,09-04-2018,0,111.33,1.55,0
Mumbai,10-04-2018,0,60.39,1.36,0
Mumbai,11-04-2018,0,76.87,1.37,0
Mumbai,12-04-2018,0,44.32,1.31,11.18
Mumbai,13-04-2018,0,55.5,1.34,0
Mumbai,14-04-2018,0,52.3,1.32,0
Mumbai,15-04-2018,0,37.38,1.28,0
Mumbai,16-04-2018,0,40.71,1.29,0
Mumbai,17-04-2018,0,56.6,1.44,0
Mumbai,18-04-2018,0,42.79,1.44,0
Mumbai,19-04-2018,0,65.51,1.47,0
Mumbai,20-04-2018,0,76.67,1.37,0
Mumbai,21-04-2018,0,14.79,1.48,0
Mumbai,22-04-2018,0,0,0,0
Mumbai,23-04-2018,0,0,0,0
Mumbai,24-04-2018,0,0,0,0
Mumbai,25-04-2018,0,50.74,1.83,0
Mumbai,26-04-2018,25.5,110.9,1.96,30.86
Mumbai,27-04-2018,0,0,0,0
Mumbai,28-04-2018,0,0,0,0
Mumbai,29-04-2018,0,0,0,0
Mumbai,30-04-2018,0,0,0,0
Mumbai,01-05-2018,0,0,0,0
Mumbai,02-05-2018,0,0,0,0
Mumbai,03-05-2018,0,0,0,0
Mumbai,04-05-2018,0,0,0,0
Mumbai,05-05-2018,0,0,0,0
Mumbai,06-05-2018,16.74,33.53,1.29,25.48
Mumbai,07-05-2018,18.44,46.3,1.3,22
Mumbai,08-05-2018,18.7,64.12,1.36,19.58
Mumbai,09-05-2018,18.55,63.4,1.35,18.59
Mumbai,10-05-2018,22.57,45.81,1.3,21.3
Mumbai,11-05-2018,23.57,46.8,1.26,24.83
Mumbai,12-05-2018,31.18,36.18,1.23,25.71
Mumbai,13-05-2018,24.22,66.43,1.36,21.32
Mumbai,14-05-2018,21.81,34.55,1.25,22.25
Mumbai,15-05-2018,14.93,33.43,1.22,20.1
Mumbai,16-05-2018,17.86,36.2,1.21,20.6
Mumbai,17-05-2018,24.73,33.18,1.25,15.89
Mumbai,18-05-2018,24.9,53.35,1.27,20.46
Mumbai,19-05-2018,23.97,49.3,1.32,24.61
Mumbai,20-05-2018,20.7,48.48,1.34,22.61
Mumbai,21-05-2018,19.1,34.1,1.27,24.7
Mumbai,22-05-2018,21.85,47.43,1.32,22.67
Mumbai,23-05-2018,24.32,31.4,1.31,23.83
Mumbai,24-05-2018,22.76,28.2,1.19,20.43
Mumbai,25-05-2018,15.38,23.2,1.6,20.99
Mumbai,26-05-2018,18.58,24.14,1.9,22.34
Mumbai,27-05-2018,15.53,27.73,1.23,26.74
Mumbai,28-05-2018,17.17,14.17,1.14,23.7
Mumbai,29-05-2018,22.54,78.73,1.16,19.44
Mumbai,30-05-2018,18.79,44.37,1.16,20.83
Mumbai,31-05-2018,20.14,38.76,1.18,20.35
Mumbai,01-06-2018,24.8,48.35,1.2,17.29
Mumbai,02-06-2018,19.38,47.49,1.46,20.91
Mumbai,03-06-2018,18.68,63.7,1.74,25.18
Mumbai,04-06-2018,19.98,47.38,1.46,24.2
Mumbai,05-06-2018,26.85,73.12,1.62,25.77
Mumbai,06-06-2018,17.66,36.88,1.7,27.29
Mumbai,07-06-2018,45.54,56.91,1.28,27.62
Mumbai,08-06-2018,17.79,53.24,1.26,26.8
Mumbai,09-06-2018,19.26,95.53,1.43,30.11
Mumbai,10-06-2018,6.2,17.43,1.4,26.72
Mumbai,11-06-2018,12.89,17.48,1,26.73
Mumbai,12-06-2018,18.2,21.61,1.5,26.76
Mumbai,13-06-2018,16.97,24.16,1.3,24.88
Mumbai,14-06-2018,19.16,33.52,1.5,21.68
Mumbai,15-06-2018,19.64,42.76,1.1,22.22
Mumbai,16-06-2018,17.2,16,1.44,29.82
Mumbai,17-06-2018,16.94,111.55,1.52,23.46
Mumbai,18-06-2018,10.87,74.79,1.45,24.73
Mumbai,19-06-2018,15.87,57.8,1.4,20.43
Mumbai,20-06-2018,25.71,54.28,1.42,19.86
Mumbai,21-06-2018,22.86,21.72,1.15,17.32
Mumbai,22-06-2018,18.9,19.87,1.19,18.99
Mumbai,23-06-2018,17.52,63.92,1.45,20.7
Mumbai,24-06-2018,10.53,49.82,1.35,19.23
Mumbai,25-06-2018,13.38,22.96,1.19,18.61
Mumbai,26-06-2018,22.6,21.95,1.17,18.95
Mumbai,27-06-2018,18.54,24.8,1.21,19.25
Mumbai,28-06-2018,19.38,66.97,1.4,19.79
Mumbai,29-06-2018,18.39,82.36,1.72,20.16
Mumbai,30-06-2018,16.59,49.77,1.49,16.63
Mumbai,01-07-2018,13,49.41,1.49,19.4
Mumbai,02-07-2018,13.78,53.6,1.37,15.46
Mumbai,03-07-2018,18.5,63.13,1.49,18.2
Mumbai,04-07-2018,14.71,24.63,1.17,15.13
Mumbai,05-07-2018,14.11,24.39,1.19,13.5
Mumbai,06-07-2018,14.53,26.52,1.17,12.65
Mumbai,07-07-2018,12.84,38.35,1.27,12.79
Mumbai,08-07-2018,0,0,1.41,0
Mumbai,09-07-2018,12.96,130.77,1.52,17.77
Mumbai,10-07-2018,12.8,32.94,1.19,14.35
Mumbai,11-07-2018,18.15,26.73,1.17,14.69
Mumbai,12-07-2018,15.31,26.92,1.16,12.3
Mumbai,13-07-2018,14.72,28.4,1.23,11.33
Mumbai,14-07-2018,19.26,26.96,1.2,11.48
Mumbai,15-07-2018,13.43,25.24,1.16,11.5
Mumbai,16-07-2018,15.67,26.96,1.17,11.43
Mumbai,17-07-2018,16.43,27.14,1.22,11.99
Mumbai,18-07-2018,23.32,26.75,1.25,11.67
Mumbai,19-07-2018,46.76,19.23,1.2,9.71
Mumbai,20-07-2018,16.52,28.85,1.24,11.57
Mumbai,21-07-2018,15,27.11,1.4,12.14
Mumbai,22-07-2018,15.37,26.61,1.2,11.8
Mumbai,23-07-2018,14.24,28.31,1.7,11.66
Mumbai,24-07-2018,15.24,29.31,1.1,13.8
Mumbai,25-07-2018,16.28,27.38,1.5,12.86
Mumbai,26-07-2018,15.88,29.75,1.15,12.88
Mumbai,27-07-2018,13.23,26.17,1.14,12.25
Mumbai,28-07-2018,14.11,27.95,1.14,13.7
Mumbai,29-07-2018,13.39,32.49,1.5,14.99
Mumbai,30-07-2018,15.45,25.84,1.15,12.34
Mumbai,31-07-2018,16.22,24.25,1.23,9.29
Mumbai,01-08-2018,14.71,23.54,1.16,10.8
Mumbai,02-08-2018,14.87,45.5,1.2,20.19
Mumbai,03-08-2018,17.72,58.1,1.18,24.59
Mumbai,04-08-2018,10.36,27.66,1.19,10.93
Mumbai,05-08-2018,9.21,37.71,1.17,15.38
Mumbai,06-08-2018,11.21,30.76,1.2,12.42
Mumbai,07-08-2018,12.65,34.7,1.21,9.22
Mumbai,08-08-2018,13.33,32.78,1.2,9.64
Mumbai,09-08-2018,11.61,44.92,1.21,12.6
Mumbai,10-08-2018,12.59,33.44,1.22,10.6
Mumbai,11-08-2018,11.7,35.26,1.24,11.8
Mumbai,12-08-2018,9.7,33.28,1.22,11.92
Mumbai,13-08-2018,12.94,30.93,1.14,9.21
Mumbai,14-08-2018,80.13,36.28,0.91,11.77
Mumbai,15-08-2018,26.83,38.26,1.12,14.45
Mumbai,16-08-2018,26.49,38,1.1,11.49
Mumbai,17-08-2018,23.72,35.6,1.9,11.53
Mumbai,18-08-2018,24.15,40.6,1.6,14.13
Mumbai,19-08-2018,22.94,34.74,1.2,11.74
Mumbai,20-08-2018,26.68,38.63,0.99,11.84
Mumbai,21-08-2018,30.76,43.35,1.2,13.7
Mumbai,22-08-2018,25.47,36.26,1.3,15.21
Mumbai,23-08-2018,23.11,43.6,1.1,15.22
Mumbai,24-08-2018,18.94,41.59,1.18,12.6
Mumbai,25-08-2018,25.28,40.23,1.33,14.85
Mumbai,26-08-2018,23.62,39.51,1.36,14.8
Mumbai,27-08-2018,26.46,66.89,1.44,14.13
Mumbai,28-08-2018,30.97,55.98,1.39,9.51
Mumbai,29-08-2018,28.58,43.9,1.31,7.65
Mumbai,30-08-2018,26.49,40.48,1.29,11.8
Mumbai,31-08-2018,25.69,41.33,1.31,11.4
Mumbai,01-09-2018,28.24,42.45,1.31,13.66
Mumbai,02-09-2018,24.3,39.41,1.32,12.45
Mumbai,03-09-2018,26.35,38.61,1.31,15.45
Mumbai,04-09-2018,23.49,38.38,1.31,14.73
Mumbai,05-09-2018,22.67,37.66,1.23,14.35
Mumbai,06-09-2018,25.5,35.96,0.98,13.51
Mumbai,07-09-2018,27.31,46.3,0.97,15.23
Mumbai,08-09-2018,26.77,43.35,0.99,15.65
Mumbai,09-09-2018,24.28,49.99,1.1,16.27
Mumbai,10-09-2018,21.84,80.8,1.27,12.41
Mumbai,11-09-2018,26.76,74.94,1.55,13.9
Mumbai,12-09-2018,21.64,53.21,1.41,11.85
Mumbai,13-09-2018,19.28,56.14,1.44,17.7
Mumbai,14-09-2018,23.52,60.46,1.57,18.26
Mumbai,15-09-2018,22.9,56.8,1.77,17.79
Mumbai,16-09-2018,25.6,55.42,1.77,16.75
Mumbai,17-09-2018,20.37,49.61,1.62,13.13
Mumbai,18-09-2018,25.51,52.76,1.58,10.78
Mumbai,19-09-2018,17.68,44.2,1.39,10.29
Mumbai,20-09-2018,25.44,59.59,1.7,11.93
Mumbai,21-09-2018,42.73,66.41,1.92,14.14
Mumbai,22-09-2018,31.22,38.19,1.35,17.8
Mumbai,23-09-2018,35.95,48.11,1.5,18.69
Mumbai,24-09-2018,33.6,57.89,1.6,14.82
Mumbai,25-09-2018,33.86,51.9,1.55,14.14
Mumbai,26-09-2018,32.52,51.22,1.57,15.17
Mumbai,27-09-2018,37.21,73.8,1.58,13.64
Mumbai,28-09-2018,44.86,88.2,2,15.19
Mumbai,29-09-2018,44.5,73.78,1.94,17.12
Mumbai,30-09-2018,54.77,76.87,2.32,20.79
Mumbai,01-10-2018,49.35,71.83,2.21,16.35
Mumbai,02-10-2018,49.52,81.23,2,15.18
Mumbai,03-10-2018,50.87,59.36,1.95,15.28
Mumbai,04-10-2018,43.4,53.24,2.9,18.74
Mumbai,05-10-2018,42.12,63.9,2.14,15.77
Mumbai,06-10-2018,48.16,69.14,2.13,16.84
Mumbai,07-10-2018,54.76,62.43,1.89,22.58
Mumbai,08-10-2018,48.6,55.91,1.76,20.49
Mumbai,09-10-2018,45.6,47.6,1.75,20.2
Mumbai,10-10-2018,42.82,57.87,1.69,18.62
Mumbai,11-10-2018,34.35,58.63,1.66,16.7
Mumbai,12-10-2018,44.57,66.67,1.76,17.23
Mumbai,13-10-2018,54.92,65.19,1.91,17.81
Mumbai,14-10-2018,48.18,73.9,2.18,18.99
Mumbai,15-10-2018,49.42,80.26,2.34,20.27
Mumbai,16-10-2018,54.25,82.26,2.41,20.25
Mumbai,17-10-2018,46.14,75.79,1.96,18.33
Mumbai,18-10-2018,26.7,71.72,1.7,19.8
Mumbai,19-10-2018,49.65,62.56,1.54,25.3
Mumbai,20-10-2018,48.89,57.87,1.62,16.53
Mumbai,21-10-2018,0,0,0,0
Mumbai,22-10-2018,65.55,51.33,1.81,17.61
Mumbai,23-10-2018,30.7,51.91,1.72,18.53
Mumbai,24-10-2018,45.4,60.86,2.38,20.83
Mumbai,25-10-2018,52.53,65.11,2.59,21.41
Mumbai,26-10-2018,39.38,54.67,1.93,19.11
Mumbai,27-10-2018,54,62.35,2.65,21.75
Mumbai,28-10-2018,0,0,0,0
Mumbai,29-10-2018,34.62,56.17,1.75,19.64
Mumbai,30-10-2018,36.32,86.4,1.87,18
Mumbai,31-10-2018,41.76,75.41,1.95,16.61
Mumbai,01-11-2018,49.85,127.38,2.1,16.34
Mumbai,02-11-2018,41.8,119.9,2.2,18.88
Mumbai,03-11-2018,40.22,11.3,1.95,14.27
Mumbai,04-11-2018,37.39,57.99,1.71,13.1
Mumbai,05-11-2018,34.93,65.45,1.74,19.92
Mumbai,06-11-2018,65.23,93.55,2.14,28.32
Mumbai,07-11-2018,67.63,164.12,2.32,28.2
Mumbai,08-11-2018,130.47,142.85,2.81,40.57
Mumbai,09-11-2018,93.59,144.47,2.76,39.24
Mumbai,10-11-2018,122.18,168.54,2.92,29.82
Mumbai,11-11-2018,63.69,150.6,2.65,25.82
Mumbai,12-11-2018,56.6,117.3,2.59,24.89
Mumbai,13-11-2018,51.4,58.83,2.1,24.14
Mumbai,14-11-2018,48.2,90.14,2.3,24.71
Mumbai,15-11-2018,49.79,11.75,2.33,23.56
Mumbai,16-11-2018,51.3,124.9,2.35,21.75
Mumbai,17-11-2018,56.72,136.18,2.75,21.46
Mumbai,18-11-2018,65.9,15.25,2.83,19.25
Mumbai,19-11-2018,0,0,0,0
Mumbai,20-11-2018,73.29,37.89,2.1,21.46
Mumbai,21-11-2018,0,0,0,0
Mumbai,22-11-2018,64.4,152.42,2.41,21.59
Mumbai,23-11-2018,48.49,87.21,2.35,18.48
Mumbai,24-11-2018,48.76,84.87,2.61,21.5
Mumbai,25-11-2018,51.75,94.35,2.89,21.99
Mumbai,26-11-2018,63.19,96,3.7,22.39
Mumbai,27-11-2018,57.74,97.62,2.87,18.53
Mumbai,28-11-2018,55.7,96.93,2.83,13.92
Mumbai,29-11-2018,53.71,84.16,2.85,14.99
Mumbai,30-11-2018,56.87,77.61,2.93,17.34
Mumbai,01-12-2018,62.5,88.2,3.2,17.4
Mumbai,02-12-2018,62.82,83.2,2.21,17.88
Mumbai,03-12-2018,76.86,81.73,1.89,16.39
Mumbai,04-12-2018,65.54,115.22,2.42,14.82
Mumbai,05-12-2018,72.91,150.46,3.26,15.46
Mumbai,06-12-2018,70.4,120.51,2.63,13.9
Mumbai,07-12-2018,54.61,86.97,2.6,19.62
Mumbai,08-12-2018,63.47,94.1,2.34,23.26
Mumbai,09-12-2018,56.9,72.16,2.12,22.11
Mumbai,10-12-2018,51.82,66.57,1.79,17.96
Mumbai,11-12-2018,49.73,93.4,1.91,18.87
Mumbai,12-12-2018,38.67,89.14,1.81,19.96
Mumbai,13-12-2018,50.3,89.36,1.81,22.4
Mumbai,14-12-2018,61.98,97.88,1.81,26.36
Mumbai,15-12-2018,57.49,84.54,1.87,29.7
Mumbai,16-12-2018,56.54,66.74,1.8,33.29
Mumbai,17-12-2018,50.82,67.63,1.7,23.54
Mumbai,18-12-2018,63.59,15.66,1.9,21.82
Mumbai,19-12-2018,66.38,152.15,1.97,20.37
Mumbai,20-12-2018,50.75,14.68,1.74,19.4
Mumbai,21-12-2018,52.93,13.29,1.9,17.82
Mumbai,22-12-2018,74.39,154.21,2.58,19.18
Mumbai,23-12-2018,92.96,149.3,2.65,21.36
Mumbai,24-12-2018,96.74,128.11,2.75,17.33
Mumbai,25-12-2018,88.48,17.87,2.72,22.33
Mumbai,26-12-2018,68.3,80.71,1.86,18.79
Mumbai,27-12-2018,67.26,93.15,1.81,22.18
Mumbai,28-12-2018,69.88,18.22,2.3,26.15
Mumbai,29-12-2018,65.85,127.32,2.5,26.23
Mumbai,30-12-2018,81.14,142.56,2.11,38.7
Mumbai,31-12-2018,81.34,160.67,2.57,27.19
Mumbai,01-01-2019,79.78,129.8,2.75,21.88
Mumbai,02-01-2019,80.41,146.33,3.14,26.7
Mumbai,03-01-2019,13.76,142.66,3.65,25.44
Mumbai,04-01-2019,84.61,139.85,3.5,23
Mumbai,05-01-2019,75.92,126.48,2.76,24.93
Mumbai,06-01-2019,81.14,19.19,2.76,21.49
Mumbai,07-01-2019,52.78,99.42,2.18,22.27
Mumbai,08-01-2019,57.44,111.8,2.75,32.25
Mumbai,09-01-2019,71.68,16.29,2.49,21.75
Mumbai,10-01-2019,84.32,120.77,3.1,18.86
Mumbai,11-01-2019,85.51,124.97,3.32,32.67
Mumbai,12-01-2019,76.86,12.22,2.76,34.55
Mumbai,13-01-2019,75.79,98.42,3.11,30.85
Mumbai,14-01-2019,66.32,81.5,2.37,25.59
Mumbai,15-01-2019,68.1,13.22,2.53,28.78
Mumbai,16-01-2019,69.37,110.55,2.56,27.31
Mumbai,17-01-2019,83.31,166.94,3.25,27.92
Mumbai,18-01-2019,84.99,122.63,2.99,26.39
Mumbai,19-01-2019,82.7,144.78,3.3,35.6
